"sku","website_id","name","cost","price","msrp","special_price","special_from_date","special_to_date","tier_price:ALL GROUPS","tier_price:NOT LOGGED IN","tier_price:General","tier_price:Wholesale","tier_price:Retailer"
"MT03-M-Yellow",0,"Primo Endurance Tank-M-Yellow",,29,,,,,,,,,
"MT03-S-Blue",0,"Primo Endurance Tank-S-Blue",,29,,,,,,,,,
"MT03-S-Red",0,"Primo Endurance Tank-S-Red",,29,,,,,,,,,
"MT03-S-Yellow",0,"Primo Endurance Tank-S-Yellow",,29,,,,,,,,,
"MT03-XL-Blue",0,"Primo Endurance Tank-XL-Blue",,29,,,,,,,,,
"MT03-XL-Red",0,"Primo Endurance Tank-XL-Red",,29,,,,,,,,,
"MT03-XL-Yellow",0,"Primo Endurance Tank-XL-Yellow",,29,,,,,,,,,
"MT03-XS-Blue",0,"Primo Endurance Tank-XS-Blue",,29,,,,,,,,,
"MT03-XS-Red",0,"Primo Endurance Tank-XS-Red",,29,,,,,,,,,
"MT03-XS-Yellow",0,"Primo Endurance Tank-XS-Yellow",,29,,,,,,,,,
"MT04-L-Blue",0,"Helios Endurance Tank-L-Blue",,32,,,,,,,,,
"MT04-M-Blue",0,"Helios Endurance Tank-M-Blue",,32,,,,,,,,,
"MT04-S-Blue",0,"Helios Endurance Tank-S-Blue",,32,,,,,,,,,
"MT04-XL-Blue",0,"Helios Endurance Tank-XL-Blue",,32,,,,,,,,,
"MT04-XS-Blue",0,"Helios Endurance Tank-XS-Blue",,32,,,,,,,,,
"MT05-L-Blue",0,"Rocco Gym Tank-L-Blue",,24,,,,,,,,,
"MT05-M-Blue",0,"Rocco Gym Tank-M-Blue",,24,,,,,,,,,
"MT05-S-Blue",0,"Rocco Gym Tank-S-Blue",,24,,,,,,,,,
"MT05-XL-Blue",0,"Rocco Gym Tank-XL-Blue",,24,,,,,,,,,
"MT05-XS-Blue",0,"Rocco Gym Tank-XS-Blue",,24,,,,,,,,,
"MT06-L-Black",0,"Vulcan Weightlifting Tank-L-Black",,28,,,,,,,,,
"MT06-M-Black",0,"Vulcan Weightlifting Tank-M-Black",,28,,,,,,,,,
"MT06-S-Black",0,"Vulcan Weightlifting Tank-S-Black",,28,,,,,,,,,
"MT06-XL-Black",0,"Vulcan Weightlifting Tank-XL-Black",,28,,,,,,,,,
"MT06-XS-Black",0,"Vulcan Weightlifting Tank-XS-Black",,28,,,,,,,,,
"MT07-L-Gray",0,"Argus All-Weather Tank-L-Gray",,22,,,,,,,,,
"MT07-M-Gray",0,"Argus All-Weather Tank-M-Gray",,22,,,,,,,,,
"MT07-S-Gray",0,"Argus All-Weather Tank-S-Gray",,22,,,,,,,,,
"MT07-XL-Gray",0,"Argus All-Weather Tank-XL-Gray",,22,,,,,,,,,
"MT07-XS-Gray",0,"Argus All-Weather Tank-XS-Gray",,22,,,,,,,,,
"MT08-L-Green",0,"Sparta Gym Tank-L-Green",,29,,,,,,,,,
"MT08-M-Green",0,"Sparta Gym Tank-M-Green",,29,,,,,,,,,
"MT08-S-Green",0,"Sparta Gym Tank-S-Green",,29,,,,,,,,,
"MT08-XL-Green",0,"Sparta Gym Tank-XL-Green",,29,,,,,,,,,
"MT08-XS-Green",0,"Sparta Gym Tank-XS-Green",,29,,,,,,,,,
"MT09-L-Blue",0,"Sinbad Fitness Tank-L-Blue",,29,,,,,,,,,
"MT09-M-Blue",0,"Sinbad Fitness Tank-M-Blue",,29,,,,,,,,,
"MT09-S-Blue",0,"Sinbad Fitness Tank-S-Blue",,29,,,,,,,,,
"MT09-XL-Blue",0,"Sinbad Fitness Tank-XL-Blue",,29,,,,,,,,,
"MT09-XS-Blue",0,"Sinbad Fitness Tank-XS-Blue",,29,,,,,,,,,
"MT10-L-Yellow",0,"Tiberius Gym Tank-L-Yellow",,18,,,,,,,,,
"MT10-M-Yellow",0,"Tiberius Gym Tank-M-Yellow",,18,,,,,,,,,
"MT10-S-Yellow",0,"Tiberius Gym Tank-S-Yellow",,18,,,,,,,,,
"MT10-XL-Yellow",0,"Tiberius Gym Tank-XL-Yellow",,18,,,,,,,,,
"MT10-XS-Yellow",0,"Tiberius Gym Tank-XS-Yellow",,18,,,,,,,,,
"MT11-L-Blue",0,"Atlas Fitness Tank-L-Blue",,18,,,,,,,,,
"MT11-M-Blue",0,"Atlas Fitness Tank-M-Blue",,18,,,,,,,,,
"MT11-S-Blue",0,"Atlas Fitness Tank-S-Blue",,18,,,,,,,,,
"MT11-XL-Blue",0,"Atlas Fitness Tank-XL-Blue",,18,,,,,,,,,
"MT11-XS-Blue",0,"Atlas Fitness Tank-XS-Blue",,18,,,,,,,,,
"MT12-L-Blue",0,"Cassius Sparring Tank-L-Blue",,18,,,,,,,,,
"MT12-M-Blue",0,"Cassius Sparring Tank-M-Blue",,18,,,,,,,,,
"MT12-S-Blue",0,"Cassius Sparring Tank-S-Blue",,18,,,,,,,,,
"MT12-XL-Blue",0,"Cassius Sparring Tank-XL-Blue",,18,,,,,,,,,
"MT12-XS-Blue",0,"Cassius Sparring Tank-XS-Blue",,18,,,,,,,,,
"WH01-L-Green",0,"Mona Pullover Hoodlie-L-Green",,57,,,,,,,,,
"WH01-L-Orange",0,"Mona Pullover Hoodlie-L-Orange",,57,,,,,,,,,
"WH01-L-Purple",0,"Mona Pullover Hoodlie-L-Purple",,57,,,,,,,,,
"WH01-M-Green",0,"Mona Pullover Hoodlie-M-Green",,57,,,,,,,,,
"WH01-M-Orange",0,"Mona Pullover Hoodlie-M-Orange",,57,,,,,,,,,
"WH01-M-Purple",0,"Mona Pullover Hoodlie-M-Purple",,57,,,,,,,,,
"WH01-S-Green",0,"Mona Pullover Hoodlie-S-Green",,57,,,,,,,,,
"WH01-S-Orange",0,"Mona Pullover Hoodlie-S-Orange",,57,,,,,,,,,
"WH01-S-Purple",0,"Mona Pullover Hoodlie-S-Purple",,57,,,,,,,,,
"WH01-XL-Green",0,"Mona Pullover Hoodlie-XL-Green",,57,,,,,,,,,
"WH01-XL-Orange",0,"Mona Pullover Hoodlie-XL-Orange",,57,,,,,,,,,
"WH01-XL-Purple",0,"Mona Pullover Hoodlie-XL-Purple",,57,,,,,,,,,
"WH01-XS-Green",0,"Mona Pullover Hoodlie-XS-Green",,57,,,,,,,,,
"WH01-XS-Orange",0,"Mona Pullover Hoodlie-XS-Orange",,57,,,,,,,,,
"WH01-XS-Purple",0,"Mona Pullover Hoodlie-XS-Purple",,57,,,,,,,,,
"WH02-L-Blue",0,"Hera Pullover Hoodie-L-Blue",,48,,,,,,,,,
"WH02-L-Green",0,"Hera Pullover Hoodie-L-Green",,48,,,,,,,,,
"WH02-L-Orange",0,"Hera Pullover Hoodie-L-Orange",,48,,,,,,,,,
"WH02-M-Blue",0,"Hera Pullover Hoodie-M-Blue",,48,,,,,,,,,
"WH02-M-Green",0,"Hera Pullover Hoodie-M-Green",,48,,,,,,,,,
"WH02-M-Orange",0,"Hera Pullover Hoodie-M-Orange",,48,,,,,,,,,
"WH02-S-Blue",0,"Hera Pullover Hoodie-S-Blue",,48,,,,,,,,,
"WH02-S-Green",0,"Hera Pullover Hoodie-S-Green",,48,,,,,,,,,
"WH02-S-Orange",0,"Hera Pullover Hoodie-S-Orange",,48,,,,,,,,,
"WH02-XL-Blue",0,"Hera Pullover Hoodie-XL-Blue",,48,,,,,,,,,
"WH02-XL-Green",0,"Hera Pullover Hoodie-XL-Green",,48,,,,,,,,,
"WH02-XL-Orange",0,"Hera Pullover Hoodie-XL-Orange",,48,,,,,,,,,
"WH02-XS-Blue",0,"Hera Pullover Hoodie-XS-Blue",,48,,,,,,,,,
"WH02-XS-Green",0,"Hera Pullover Hoodie-XS-Green",,48,,,,,,,,,
"WH02-XS-Orange",0,"Hera Pullover Hoodie-XS-Orange",,48,,,,,,,,,
"WH03-L-Green",0,"Autumn Pullie-L-Green",,57,,,,,,,,,
"WH03-L-Purple",0,"Autumn Pullie-L-Purple",,57,,,,,,,,,
"WH03-L-Red",0,"Autumn Pullie-L-Red",,57,,,,,,,,,
"WH03-M-Green",0,"Autumn Pullie-M-Green",,57,,,,,,,,,
"WH03-M-Purple",0,"Autumn Pullie-M-Purple",,57,,,,,,,,,
"WH03-M-Red",0,"Autumn Pullie-M-Red",,57,,,,,,,,,
"WH03-S-Green",0,"Autumn Pullie-S-Green",,57,,,,,,,,,
"WH03-S-Purple",0,"Autumn Pullie-S-Purple",,57,,,,,,,,,
"WH03-S-Red",0,"Autumn Pullie-S-Red",,57,,,,,,,,,
"WH03-XL-Green",0,"Autumn Pullie-XL-Green",,57,,,,,,,,,
"WH03-XL-Purple",0,"Autumn Pullie-XL-Purple",,57,,,,,,,,,
"WH03-XL-Red",0,"Autumn Pullie-XL-Red",,57,,,,,,,,,
"WH03-XS-Green",0,"Autumn Pullie-XS-Green",,57,,,,,,,,,
"WH03-XS-Purple",0,"Autumn Pullie-XS-Purple",,57,,,,,,,,,
"WH03-XS-Red",0,"Autumn Pullie-XS-Red",,57,,,,,,,,,
"WH04-L-Blue",0,"Miko Pullover Hoodie-L-Blue",,69,,,,,,,,,
"WH04-L-Orange",0,"Miko Pullover Hoodie-L-Orange",,69,,,,,,,,,
"WH04-L-Purple",0,"Miko Pullover Hoodie-L-Purple",,69,,,,,,,,,
"WH04-M-Blue",0,"Miko Pullover Hoodie-M-Blue",,69,,,,,,,,,
"WH04-M-Orange",0,"Miko Pullover Hoodie-M-Orange",,69,,,,,,,,,
"WH04-M-Purple",0,"Miko Pullover Hoodie-M-Purple",,69,,,,,,,,,
"WH04-S-Blue",0,"Miko Pullover Hoodie-S-Blue",,69,,,,,,,,,
"WH04-S-Orange",0,"Miko Pullover Hoodie-S-Orange",,69,,,,,,,,,
"WH04-S-Purple",0,"Miko Pullover Hoodie-S-Purple",,69,,,,,,,,,
"WH04-XL-Blue",0,"Miko Pullover Hoodie-XL-Blue",,69,,,,,,,,,
"WH04-XL-Orange",0,"Miko Pullover Hoodie-XL-Orange",,69,,,,,,,,,
"WH04-XL-Purple",0,"Miko Pullover Hoodie-XL-Purple",,69,,,,,,,,,
"WH04-XS-Blue",0,"Miko Pullover Hoodie-XS-Blue",,69,,,,,,,,,
"WH04-XS-Orange",0,"Miko Pullover Hoodie-XS-Orange",,69,,,,,,,,,
"WH04-XS-Purple",0,"Miko Pullover Hoodie-XS-Purple",,69,,,,,,,,,
"WH05-L-Orange",0,"Selene Yoga Hoodie-L-Orange",,42,,,,,,,,,
"WH05-L-Purple",0,"Selene Yoga Hoodie-L-Purple",,42,,,,,,,,,
"WH05-L-White",0,"Selene Yoga Hoodie-L-White",,42,,,,,,,,,
"WH05-M-Orange",0,"Selene Yoga Hoodie-M-Orange",,42,,,,,,,,,
"WH05-M-Purple",0,"Selene Yoga Hoodie-M-Purple",,42,,,,,,,,,
"WH05-M-White",0,"Selene Yoga Hoodie-M-White",,42,,,,,,,,,
"WH05-S-Orange",0,"Selene Yoga Hoodie-S-Orange",,42,,,,,,,,,
"WH05-S-Purple",0,"Selene Yoga Hoodie-S-Purple",,42,,,,,,,,,
"WH05-S-White",0,"Selene Yoga Hoodie-S-White",,42,,,,,,,,,
"WH05-XL-Orange",0,"Selene Yoga Hoodie-XL-Orange",,42,,,,,,,,,
"WH05-XL-Purple",0,"Selene Yoga Hoodie-XL-Purple",,42,,,,,,,,,
"WH05-XL-White",0,"Selene Yoga Hoodie-XL-White",,42,,,,,,,,,
"WH05-XS-Orange",0,"Selene Yoga Hoodie-XS-Orange",,42,,,,,,,,,
"WH05-XS-Purple",0,"Selene Yoga Hoodie-XS-Purple",,42,,,,,,,,,
"WH05-XS-White",0,"Selene Yoga Hoodie-XS-White",,42,,,,,,,,,
"WH06-L-Purple",0,"Daphne Full-Zip Hoodie-L-Purple",,59,,,,,,,,,
"WH06-M-Purple",0,"Daphne Full-Zip Hoodie-M-Purple",,59,,,,,,,,,
"WH06-S-Purple",0,"Daphne Full-Zip Hoodie-S-Purple",,59,,,,,,,,,
"WH06-XL-Purple",0,"Daphne Full-Zip Hoodie-XL-Purple",,59,,,,,,,,,
"WH06-XS-Purple",0,"Daphne Full-Zip Hoodie-XS-Purple",,59,,,,,,,,,
"WH07-L-Gray",0,"Phoebe Zipper Sweatshirt-L-Gray",,59,,,,,,,,,
"WH07-L-Purple",0,"Phoebe Zipper Sweatshirt-L-Purple",,59,,,,,,,,,
"WH07-L-White",0,"Phoebe Zipper Sweatshirt-L-White",,59,,,,,,,,,
"WH07-M-Gray",0,"Phoebe Zipper Sweatshirt-M-Gray",,59,,,,,,,,,
"WH07-M-Purple",0,"Phoebe Zipper Sweatshirt-M-Purple",,59,,,,,,,,,
"WH07-M-White",0,"Phoebe Zipper Sweatshirt-M-White",,59,,,,,,,,,
"WH07-S-Gray",0,"Phoebe Zipper Sweatshirt-S-Gray",,59,,,,,,,,,
"WH07-S-Purple",0,"Phoebe Zipper Sweatshirt-S-Purple",,59,,,,,,,,,
"WH07-S-White",0,"Phoebe Zipper Sweatshirt-S-White",,59,,,,,,,,,
"WH07-XL-Gray",0,"Phoebe Zipper Sweatshirt-XL-Gray",,59,,,,,,,,,
"WH07-XL-Purple",0,"Phoebe Zipper Sweatshirt-XL-Purple",,59,,,,,,,,,
"WH07-XL-White",0,"Phoebe Zipper Sweatshirt-XL-White",,59,,,,,,,,,
"WH07-XS-Gray",0,"Phoebe Zipper Sweatshirt-XS-Gray",,59,,,,,,,,,
"WH07-XS-Purple",0,"Phoebe Zipper Sweatshirt-XS-Purple",,59,,,,,,,,,
"WH07-XS-White",0,"Phoebe Zipper Sweatshirt-XS-White",,59,,,,,,,,,
"WH08-L-Orange",0,"Cassia Funnel Sweatshirt-L-Orange",,48,,,,,,,,,
"WH08-L-Purple",0,"Cassia Funnel Sweatshirt-L-Purple",,48,,,,,,,,,
"WH08-L-White",0,"Cassia Funnel Sweatshirt-L-White",,48,,,,,,,,,
"WH08-M-Orange",0,"Cassia Funnel Sweatshirt-M-Orange",,48,,,,,,,,,
"WH08-M-Purple",0,"Cassia Funnel Sweatshirt-M-Purple",,48,,,,,,,,,
"WH08-M-White",0,"Cassia Funnel Sweatshirt-M-White",,48,,,,,,,,,
"WH08-S-Orange",0,"Cassia Funnel Sweatshirt-S-Orange",,48,,,,,,,,,
"WH08-S-Purple",0,"Cassia Funnel Sweatshirt-S-Purple",,48,,,,,,,,,
"WH08-S-White",0,"Cassia Funnel Sweatshirt-S-White",,48,,,,,,,,,
"WH08-XL-Orange",0,"Cassia Funnel Sweatshirt-XL-Orange",,48,,,,,,,,,
"WH08-XL-Purple",0,"Cassia Funnel Sweatshirt-XL-Purple",,48,,,,,,,,,
"WH08-XL-White",0,"Cassia Funnel Sweatshirt-XL-White",,48,,,,,,,,,
"WH08-XS-Orange",0,"Cassia Funnel Sweatshirt-XS-Orange",,48,,,,,,,,,
"WH08-XS-Purple",0,"Cassia Funnel Sweatshirt-XS-Purple",,48,,,,,,,,,
"WH08-XS-White",0,"Cassia Funnel Sweatshirt-XS-White",,48,,,,,,,,,
"WH09-L-Green",0,"Ariel Roll Sleeve Sweatshirt-L-Green",,39,,,,,,,,,
"WH09-L-Purple",0,"Ariel Roll Sleeve Sweatshirt-L-Purple",,39,,,,,,,,,
"WH09-L-Red",0,"Ariel Roll Sleeve Sweatshirt-L-Red",,39,,,,,,,,,
"WH09-M-Green",0,"Ariel Roll Sleeve Sweatshirt-M-Green",,39,,,,,,,,,
"WH09-M-Purple",0,"Ariel Roll Sleeve Sweatshirt-M-Purple",,39,,,,,,,,,
"WH09-M-Red",0,"Ariel Roll Sleeve Sweatshirt-M-Red",,39,,,,,,,,,
"WH09-S-Green",0,"Ariel Roll Sleeve Sweatshirt-S-Green",,39,,,,,,,,,
"WH09-S-Purple",0,"Ariel Roll Sleeve Sweatshirt-S-Purple",,39,,,,,,,,,
"WH09-S-Red",0,"Ariel Roll Sleeve Sweatshirt-S-Red",,39,,,,,,,,,
"WH09-XL-Green",0,"Ariel Roll Sleeve Sweatshirt-XL-Green",,39,,,,,,,,,
"WH09-XL-Purple",0,"Ariel Roll Sleeve Sweatshirt-XL-Purple",,39,,,,,,,,,
"WH09-XL-Red",0,"Ariel Roll Sleeve Sweatshirt-XL-Red",,39,,,,,,,,,
"WH09-XS-Green",0,"Ariel Roll Sleeve Sweatshirt-XS-Green",,39,,,,,,,,,
"WH09-XS-Purple",0,"Ariel Roll Sleeve Sweatshirt-XS-Purple",,39,,,,,,,,,
"WH09-XS-Red",0,"Ariel Roll Sleeve Sweatshirt-XS-Red",,39,,,,,,,,,
"WH10-L-Blue",0,"Helena Hooded Fleece-L-Blue",,55,,,,,,,,,
"WH10-L-Gray",0,"Helena Hooded Fleece-L-Gray",,55,,,,,,,,,
"WH10-L-Yellow",0,"Helena Hooded Fleece-L-Yellow",,55,,,,,,,,,
"WH10-M-Blue",0,"Helena Hooded Fleece-M-Blue",,55,,,,,,,,,
"WH10-M-Gray",0,"Helena Hooded Fleece-M-Gray",,55,,,,,,,,,
"WH10-M-Yellow",0,"Helena Hooded Fleece-M-Yellow",,55,,,,,,,,,
"WH10-S-Blue",0,"Helena Hooded Fleece-S-Blue",,55,,,,,,,,,
"WH10-S-Gray",0,"Helena Hooded Fleece-S-Gray",,55,,,,,,,,,
"WH10-S-Yellow",0,"Helena Hooded Fleece-S-Yellow",,55,,,,,,,,,
"WH10-XL-Blue",0,"Helena Hooded Fleece-XL-Blue",,55,,,,,,,,,
"WH10-XL-Gray",0,"Helena Hooded Fleece-XL-Gray",,55,,,,,,,,,
"WH10-XL-Yellow",0,"Helena Hooded Fleece-XL-Yellow",,55,,,,,,,,,
"WH10-XS-Blue",0,"Helena Hooded Fleece-XS-Blue",,55,,,,,,,,,
"WH10-XS-Gray",0,"Helena Hooded Fleece-XS-Gray",,55,,,,,,,,,
"WH10-XS-Yellow",0,"Helena Hooded Fleece-XS-Yellow",,55,,,,,,,,,
"WH11-L-Blue",0,"Eos V-Neck Hoodie-L-Blue",,54,,,,,,,,,
"WH11-L-Green",0,"Eos V-Neck Hoodie-L-Green",,54,,,,,,,,,
"WH11-L-Orange",0,"Eos V-Neck Hoodie-L-Orange",,54,,,,,,,,,
"WH11-M-Blue",0,"Eos V-Neck Hoodie-M-Blue",,54,,,,,,,,,
"WH11-M-Green",0,"Eos V-Neck Hoodie-M-Green",,54,,,,,,,,,
"WH11-M-Orange",0,"Eos V-Neck Hoodie-M-Orange",,54,,,,,,,,,
"WH11-S-Blue",0,"Eos V-Neck Hoodie-S-Blue",,54,,,,,,,,,
"WH11-S-Green",0,"Eos V-Neck Hoodie-S-Green",,54,,,,,,,,,
"WH11-S-Orange",0,"Eos V-Neck Hoodie-S-Orange",,54,,,,,,,,,
"WH11-XL-Blue",0,"Eos V-Neck Hoodie-XL-Blue",,54,,,,,,,,,
"WH11-XL-Green",0,"Eos V-Neck Hoodie-XL-Green",,54,,,,,,,,,
"WH11-XL-Orange",0,"Eos V-Neck Hoodie-XL-Orange",,54,,,,,,,,,
"WH11-XS-Blue",0,"Eos V-Neck Hoodie-XS-Blue",,54,,,,,,,,,
"WH11-XS-Green",0,"Eos V-Neck Hoodie-XS-Green",,54,,,,,,,,,
"WH11-XS-Orange",0,"Eos V-Neck Hoodie-XS-Orange",,54,,,,,,,,,
"WH12-L-Gray",0,"Circe Hooded Ice Fleece-L-Gray",,68,,,,,,,,,
"WH12-L-Green",0,"Circe Hooded Ice Fleece-L-Green",,68,,,,,,,,,
"WH12-L-Purple",0,"Circe Hooded Ice Fleece-L-Purple",,68,,,,,,,,,
"WH12-M-Gray",0,"Circe Hooded Ice Fleece-M-Gray",,68,,,,,,,,,
"WH12-M-Green",0,"Circe Hooded Ice Fleece-M-Green",,68,,,,,,,,,
"WH12-M-Purple",0,"Circe Hooded Ice Fleece-M-Purple",,68,,,,,,,,,
"WH12-S-Gray",0,"Circe Hooded Ice Fleece-S-Gray",,68,,,,,,,,,
"WH12-S-Green",0,"Circe Hooded Ice Fleece-S-Green",,68,,,,,,,,,
"WH12-S-Purple",0,"Circe Hooded Ice Fleece-S-Purple",,68,,,,,,,,,
"WH12-XL-Gray",0,"Circe Hooded Ice Fleece-XL-Gray",,68,,,,,,,,,
"WH12-XL-Green",0,"Circe Hooded Ice Fleece-XL-Green",,68,,,,,,,,,
"WH12-XL-Purple",0,"Circe Hooded Ice Fleece-XL-Purple",,68,,,,,,,,,
"WH12-XS-Gray",0,"Circe Hooded Ice Fleece-XS-Gray",,68,,,,,,,,,
"WH12-XS-Green",0,"Circe Hooded Ice Fleece-XS-Green",,68,,,,,,,,,
"WH12-XS-Purple",0,"Circe Hooded Ice Fleece-XS-Purple",,68,,,,,,,,,
"WJ01-L-Blue",0,"Stellar Solar Jacket-L-Blue",,75,,,,,,,,,
"WJ01-L-Red",0,"Stellar Solar Jacket-L-Red",,75,,,,,,,,,
"WJ01-L-Yellow",0,"Stellar Solar Jacket-L-Yellow",,75,,,,,,,,,
"WJ01-M-Blue",0,"Stellar Solar Jacket-M-Blue",,75,,,,,,,,,
"WJ01-M-Red",0,"Stellar Solar Jacket-M-Red",,75,,,,,,,,,
"WJ01-M-Yellow",0,"Stellar Solar Jacket-M-Yellow",,75,,,,,,,,,
"WJ01-S-Blue",0,"Stellar Solar Jacket-S-Blue",,75,,,,,,,,,
"WJ01-S-Red",0,"Stellar Solar Jacket-S-Red",,75,,,,,,,,,
"WJ01-S-Yellow",0,"Stellar Solar Jacket-S-Yellow",,75,,,,,,,,,
"WJ02-L-Black",0,"Josie Yoga Jacket-L-Black",,56.25,,,,,,,,,
"WJ02-L-Blue",0,"Josie Yoga Jacket-L-Blue",,56.25,,,,,,,,,
"WJ02-L-Gray",0,"Josie Yoga Jacket-L-Gray",,56.25,,,,,,,,,
"WJ02-M-Black",0,"Josie Yoga Jacket-M-Black",,56.25,,,,,,,,,
"WJ02-M-Blue",0,"Josie Yoga Jacket-M-Blue",,56.25,,,,,,,,,
"WJ02-M-Gray",0,"Josie Yoga Jacket-M-Gray",,56.25,,,,,,,,,
"WJ02-S-Black",0,"Josie Yoga Jacket-S-Black",,56.25,,,,,,,,,
"WJ02-S-Blue",0,"Josie Yoga Jacket-S-Blue",,56.25,,,,,,,,,
"WJ02-S-Gray",0,"Josie Yoga Jacket-S-Gray",,56.25,,,,,,,,,
"WJ02-XL-Black",0,"Josie Yoga Jacket-XL-Black",,56.25,,,,,,,,,
"WJ02-XL-Blue",0,"Josie Yoga Jacket-XL-Blue",,56.25,,,,,,,,,
"WJ02-XL-Gray",0,"Josie Yoga Jacket-XL-Gray",,56.25,,,,,,,,,
"WJ02-XS-Black",0,"Josie Yoga Jacket-XS-Black",,56.25,,,,,,,,,
"WJ02-XS-Blue",0,"Josie Yoga Jacket-XS-Blue",,56.25,,,,,,,,,
"WJ02-XS-Gray",0,"Josie Yoga Jacket-XS-Gray",,56.25,,,,,,,,,
"WJ03-L-Blue",0,"Augusta Pullover Jacket-L-Blue",,57,,,,,,,,,
"WJ03-L-Orange",0,"Augusta Pullover Jacket-L-Orange",,57,,,,,,,,,
"WJ03-L-Red",0,"Augusta Pullover Jacket-L-Red",,57,,,,,,,,,
"WJ03-M-Blue",0,"Augusta Pullover Jacket-M-Blue",,57,,,,,,,,,
"WJ03-M-Orange",0,"Augusta Pullover Jacket-M-Orange",,57,,,,,,,,,
"WJ03-M-Red",0,"Augusta Pullover Jacket-M-Red",,57,,,,,,,,,
"WJ03-S-Blue",0,"Augusta Pullover Jacket-S-Blue",,57,,,,,,,,,
"WJ03-S-Orange",0,"Augusta Pullover Jacket-S-Orange",,57,,,,,,,,,
"WJ03-S-Red",0,"Augusta Pullover Jacket-S-Red",,57,,,,,,,,,
"WJ03-XL-Blue",0,"Augusta Pullover Jacket-XL-Blue",,57,,,,,,,,,
"WJ03-XL-Orange",0,"Augusta Pullover Jacket-XL-Orange",,57,,,,,,,,,
"WJ03-XL-Red",0,"Augusta Pullover Jacket-XL-Red",,57,,,,,,,,,
"WJ03-XS-Blue",0,"Augusta Pullover Jacket-XS-Blue",,57,,,,,,,,,
"WJ03-XS-Orange",0,"Augusta Pullover Jacket-XS-Orange",,57,,,,,,,,,
"WJ03-XS-Red",0,"Augusta Pullover Jacket-XS-Red",,57,,,,,,,,,
"WJ04-L-Orange",0,"Ingrid Running Jacket-L-Orange",,84,,,,,,,,,
"WJ04-L-Red",0,"Ingrid Running Jacket-L-Red",,84,,,,,,,,,
"WJ04-L-White",0,"Ingrid Running Jacket-L-White",,84,,,,,,,,,
"WJ04-M-Orange",0,"Ingrid Running Jacket-M-Orange",,84,,,,,,,,,
"WJ04-M-Red",0,"Ingrid Running Jacket-M-Red",,84,,,,,,,,,
"WJ04-M-White",0,"Ingrid Running Jacket-M-White",,84,,,,,,,,,
"WJ04-S-Orange",0,"Ingrid Running Jacket-S-Orange",,84,,,,,,,,,
"WJ04-S-Red",0,"Ingrid Running Jacket-S-Red",,84,,,,,,,,,
"WJ04-S-White",0,"Ingrid Running Jacket-S-White",,84,,,,,,,,,
"WJ04-XL-Orange",0,"Ingrid Running Jacket-XL-Orange",,84,,,,,,,,,
"WJ04-XL-Red",0,"Ingrid Running Jacket-XL-Red",,84,,,,,,,,,
"WJ04-XL-White",0,"Ingrid Running Jacket-XL-White",,84,,,,,,,,,
"WJ04-XS-Orange",0,"Ingrid Running Jacket-XS-Orange",,84,,,,,,,,,
"WJ04-XS-Red",0,"Ingrid Running Jacket-XS-Red",,84,,,,,,,,,
"WJ04-XS-White",0,"Ingrid Running Jacket-XS-White",,84,,,,,,,,,
"WJ05-L-Brown",0,"Riona Full Zip Jacket-L-Brown",,60,,,,,,,,,
"WJ05-L-Green",0,"Riona Full Zip Jacket-L-Green",,60,,,,,,,,,
"WJ05-L-Red",0,"Riona Full Zip Jacket-L-Red",,60,,,,,,,,,
"WJ05-M-Brown",0,"Riona Full Zip Jacket-M-Brown",,60,,,,,,,,,
"WJ05-M-Green",0,"Riona Full Zip Jacket-M-Green",,60,,,,,,,,,
"WJ05-M-Red",0,"Riona Full Zip Jacket-M-Red",,60,,,,,,,,,
"WJ05-S-Brown",0,"Riona Full Zip Jacket-S-Brown",,60,,,,,,,,,
"WJ05-S-Green",0,"Riona Full Zip Jacket-S-Green",,60,,,,,,,,,
"WJ05-S-Red",0,"Riona Full Zip Jacket-S-Red",,60,,,,,,,,,
"WJ05-XL-Brown",0,"Riona Full Zip Jacket-XL-Brown",,60,,,,,,,,,
"WJ05-XL-Green",0,"Riona Full Zip Jacket-XL-Green",,60,,,,,,,,,
"WJ05-XL-Red",0,"Riona Full Zip Jacket-XL-Red",,60,,,,,,,,,
"WJ05-XS-Brown",0,"Riona Full Zip Jacket-XS-Brown",,60,,,,,,,,,
"WJ05-XS-Green",0,"Riona Full Zip Jacket-XS-Green",,60,,,,,,,,,
"WJ05-XS-Red",0,"Riona Full Zip Jacket-XS-Red",,60,,,,,,,,,
"WJ07-L-Orange",0,"Inez Full Zip Jacket-L-Orange",,59,,,,,,,,,
"WJ07-L-Purple",0,"Inez Full Zip Jacket-L-Purple",,59,,,,,,,,,
"WJ07-L-Red",0,"Inez Full Zip Jacket-L-Red",,59,,,,,,,,,
"WJ07-M-Orange",0,"Inez Full Zip Jacket-M-Orange",,59,,,,,,,,,
"WJ07-M-Purple",0,"Inez Full Zip Jacket-M-Purple",,59,,,,,,,,,
"WJ07-M-Red",0,"Inez Full Zip Jacket-M-Red",,59,,,,,,,,,
"WJ07-S-Orange",0,"Inez Full Zip Jacket-S-Orange",,59,,,,,,,,,
"WJ07-S-Purple",0,"Inez Full Zip Jacket-S-Purple",,59,,,,,,,,,
"WJ07-S-Red",0,"Inez Full Zip Jacket-S-Red",,59,,,,,,,,,
